start_station_id,lat,lon
3871.0,40.68281,-73.90623
3689.0,40.799041392882977,-73.966494798660278
3822.0,40.70076,-73.93641
3782.0,40.698458,-73.997178
344.0,40.6851443,-73.95380904
3565.0,40.7614376,-73.9411265
3603.0,40.7647,-73.9240312
3825.0,40.68139,-73.90756
3590.0,40.6679411,-73.9588
3458.0,40.763093872707969,-73.9783501625061
3790.0,40.7003,-73.991581
3953.0,40.82281,-73.937413
444.0,40.7423543,-73.98915076
3520.0,40.804372,-73.951475
4059.0,40.842941,-73.938631
3881.0,40.818299,-73.960405
4016.0,40.812346,-73.946168
3777.0,40.699304,-73.923044
3834.0,40.69467,-73.90663
3894.0,40.740983,-74.001702
3320.0,40.793393,-73.9635556
3712.0,40.754691750226016,-73.997401893138885
469.0,40.76344058,-73.98268129
4017.0,40.81449,-73.936153
3654.0,40.751869514218747,-73.933492898941026
3055.0,40.6883337,-73.950916
3313.0,40.6663181,-73.9854617
3687.0,40.743,-73.974497839808464
3058.0,40.69237074,-73.93705428
3892.0,40.75473,-73.93367
354.0,40.69363137,-73.96223558
4124.0,40.788664991278843,-73.966800570487976
3557.0,40.75742,-73.945133
363.0,40.70834698,-74.01713445
3846.0,40.69676,-73.92302
3581.0,40.6740123,-73.9671457
3117.0,40.73564,-73.959
533.0,40.75299641,-73.98721619
320.0,40.71743998,-74.007
233.0,40.69246277,-73.990527391433716
2001.0,40.69892054,-73.979927
327.0,40.7153379,-74.01658354
322.0,40.696192,-73.991218
146.0,40.716,-74.01
195.0,40.70905623,-74.01043382
212.0,40.74334935,-74.00681753
463.0,40.74206539,-74.00443172
420.0,40.68764484,-73.96968902
346.0,40.73652889,-74.007
310.0,40.689,-73.98912867
398.0,40.69165183,-73.9999786
500.0,40.761,-73.98336183
430.0,40.7014851,-73.98656928
343.0,40.69794,-73.971
397.0,40.68415748,-73.96922273
160.0,40.44535,-73.978462
406.0,40.69512845,-73.99595065
409.0,40.6906495,-73.95643107
164.0,40.75323098,-73.97032517
271.0,40.685226719472553,-73.97805813
152.0,40.71473993,-74.00910627
353.0,40.68539567,-73.97431458
538.0,40.75666,-73.97787642
365.0,40.68223166,-73.9614583
119.0,40.69608941,-73.97803415
3224.0,40.73997354103409,-74.005138725042343
3151.0,40.7728384,-73.95
3048.0,40.68402,-73.94977
3580.0,40.6737236,-73.9631611
3288.0,40.778301,-73.95
3127.0,40.74966,-73.9521
3084.0,40.71348658,-73.94792458
3061.0,40.69622937,-73.94371094
3157.0,40.77518615,-73.94446054
3120.0,40.74161,-73.96044
3139.0,40.77,-73.965
3063.0,40.69527008,-73.95238108
3101.0,40.72079821,-73.956
3041.0,40.67890679,-73.94142771
3509.0,40.8,-73.9500739
3088.0,40.7160751,-73.952029
3069.0,40.70411791,-73.94818595
3095.0,40.71929301,-73.94500379
3348.0,40.677236,-74.015665
3355.0,40.768008893059474,-73.96845281124115
3379.0,40.7903051,-73.94755757
3096.0,40.71924,-73.95242
3044.0,40.6800105,-73.938475
3387.0,40.7934337,-73.94945003
3609.0,40.7692475,-73.9354504
3539.0,40.806,-73.962
3540.0,40.81,-73.9551508
3053.0,40.6900815,-73.947915
3404.0,40.6704922,-73.98541675
3116.0,40.73266,-73.95826
3097.0,40.71921585,-73.9424469
3407.0,40.679097997216843,-73.987654745578766
3254.0,40.69231660719192,-74.014865756034851
3237.0,40.753833434376219,-73.942676782608018
3381.0,40.6777287,-73.99364123
3375.0,40.7699426,-73.96060712
3614.0,40.768692,-73.9249574
3114.0,40.73165141,-73.96161892
3306.0,40.6662078,-73.98199886
3098.0,40.71928,-73.94861
3316.0,40.7989937,-73.9662173778
3319.0,40.665,-73.989
3338.0,40.7862586,-73.94552579
3496.0,40.7923272,-73.9383
3344.0,40.679043,-74.011169
3533.0,40.8114323,-73.9518776
3309.0,40.7859201,-73.94860294
3493.0,40.799139,-73.9389152
3542.0,40.8086249,-73.9596214
3632.0,40.728048571362606,-73.978811502456665
3437.0,40.793134809866629,-73.977003693580627
3607.0,40.7682,-73.9322662
3455.0,40.686808205034318,-73.980361819267273
3311.0,40.68763155,-74.0016256
3325.0,40.7849032,-73.950503
3650.0,45.505850638767228,-73.569109439849854
3394.0,40.6769993,-74.00647134
3291.0,40.7933718,-73.97685115
3327.0,40.7877214,-73.94728331
3457.0,40.763025942805193,-73.972095251083374
3466.0,40.756687206031792,-73.982577323913574
3616.0,40.7656251,-73.9136695
3340.0,40.6753274,-74.0100698
3507.0,40.8045555,-73.9396861
3502.0,40.7954121,-73.9441232
3454.0,40.7103685423523,-73.947059512138367
3532.0,40.78145,-73.9183302
3563.0,40.757186,-73.932719
3613.0,40.745038,-73.959
3546.0,40.6791944,-73.9587903
3490.0,40.796879,-73.938
3605.0,40.7658346,-73.9265474
3615.0,40.748,-73.9460927
3622.0,40.80756,-73.939182
3395.0,40.6763744,-74.00324957
3558.0,40.6794388,-73.9680438
3586.0,40.7638753,-73.9364848
3625.0,40.7525758,-73.9364281
3589.0,40.7668,-73.9347774
3584.0,40.6707767,-73.959
3523.0,40.7729,-73.916142
3649.0,40.814394437915816,-73.953247368335724
3617.0,40.7671,-73.9169858
3723.0,40.695,-73.990157246589661
3701.0,40.708317943663957,-74.005040824413285
3740.0,40.726378,-74.000472
3816.0,40.71429,-73.93323
3900.0,40.72226,-73.93889
3675.0,40.784596798848924,-73.949685394763947
3772.0,40.713811,-73.93515
3976.0,40.819823,-73.912411
3505.0,40.805726,-73.936322
4120.0,40.7494985460252,-73.977292031131583
3823.0,40.70099,-73.93921
3911.0,40.683426,-73.984275
3787.0,40.69985,-73.97141
3571.0,40.676368,-73.952918
3736.0,40.727243,-73.976831
3859.0,40.72795,-73.95414
3789.0,40.68186,-73.959432
4213.0,40.835302,-73.895133
3921.0,40.805701,-73.925177
3725.0,40.7687620293096,-73.958407938480377
3905.0,40.732647,-73.99011
3898.0,40.763954,-73.9646
3778.0,40.7027,-73.92095
3856.0,40.72577,-73.94173
3827.0,40.68565,-73.917
3916.0,40.708485,-74.002751
3693.0,40.722481886382191,-73.959219306707382
3862.0,40.69714,-73.91566
3895.0,40.701573408737922,-73.90876293182373
3947.0,40.804168,-73.911545
3893.0,40.68319988172761,-73.911666423082352
3864.0,40.68929,-73.90951
3945.0,40.819746,-73.951819
3924.0,40.810893,-73.927311
3998.0,40.813619,-73.939336
3985.0,40.820302,-73.903944
3803.0,40.665816,-73.956934
3820.0,40.69757,-73.93098
4036.0,40.7639089,-73.9477213
3925.0,40.812304,-73.929153
3902.0,40.70694,-73.90632
3663.0,40.677164894690591,-73.973827958107
4024.0,40.826406,-73.937948
3817.0,40.71773,-73.94051
4029.0,40.816402,-73.919549
3963.0,40.816827,-73.917338
4205.0,40.841092,-73.892317
3987.0,40.813135,-73.909235
3727.0,40.717661970839941,-73.948800265789032
4015.0,40.82923,-73.936996
3869.0,40.692,-73.92617
3829.0,40.6882,-73.90798
4244.0,40.752149,-73.989539
4106.0,40.832812,-73.929372
3646.0,40.763154819103733,-73.939855098724365
3779.0,40.704876,-73.919911
3944.0,40.818215,-73.950988
4108.0,40.843264,-73.904867
3867.0,40.67945,-73.90474
3908.0,40.70463,-74.01507
4052.0,40.83618,-73.939789
4047.0,40.832081,-73.942386
4084.0,40.835334,-73.9154
3994.0,40.802554,-73.933509
3977.0,40.81899,-73.90202
3875.0,40.6988,-73.9007
3880.0,40.7098,-73.91727
3949.0,40.807408,-73.91924
4109.0,40.84925,-73.93022
4068.0,40.852252,-73.937854
3896.0,40.70183,-73.90625
3891.0,40.698,-73.9127
4103.0,40.834457,-73.928381
4083.0,40.83649,-73.918316
3769.0,40.707174,-73.93581
4236.0,40.768333,-73.992573
4214.0,40.725839967923747,-74.0076532959938
3821.0,40.701,-73.93318
4126.0,40.825737,-73.927311
4162.0,40.834124,-73.88955
3928.0,40.813539,-73.94521
3811.0,40.77485,-73.9342
4172.0,40.829896,-73.907618
3929.0,40.81093,-73.921606
3965.0,40.814046,-73.91186
4131.0,40.844075,-73.917256
3828.0,40.686,-73.914
4023.0,40.819241,-73.941057
4127.0,40.839142,-73.925961
4088.0,40.843965,-73.920999
3885.0,40.70413,-73.90737
3847.0,40.69671,-73.92807
4086.0,40.840536,-73.919228
4303.0,40.759057954185863,-73.918975442647934
4143.0,40.813991,-73.8855
4079.0,40.828847,-73.91769
4201.0,40.83999,-73.90549
4188.0,40.83299,-73.94592
4171.0,40.828199,-73.903719
3897.0,40.70863,-73.91497
3935.0,40.816355,-73.954295
4031.0,40.81989,-73.908351
4020.0,40.825125,-73.941616
4048.0,40.832314,-73.94102
4056.0,40.839137,-73.941409
4057.0,40.839443,-73.937044
4116.0,40.830262,-73.923391
3959.0,40.823498,-73.94386
3851.0,40.71401,-73.92793
3903.0,40.68989,-73.91458
3688.0,40.757920208794026,-73.966382145881653
3878.0,40.69812,-73.90271
3884.0,40.69969,-73.9022
3969.0,40.815887,-73.911918
4313.0,40.763328,-73.908782
4098.0,40.839312,-73.922423
3951.0,40.808633,-73.916124
4207.0,40.831305492672961,-73.917447924613953
4035.0,40.831327,-73.946665
4228.0,40.839194,-73.888587
4099.0,40.834015,-73.908863
4316.0,40.75388,-73.914952
4069.0,40.848282,-73.941343
4095.0,40.83263,-73.925101
4032.0,40.82057,-73.917579
4136.0,40.824,-73.91089
4115.0,40.80046,-73.92404
4211.0,40.82995,-73.898802
3805.0,40.776173,-73.959757
4153.0,40.82394,-73.894025
4092.0,40.830179,-73.928747
4227.0,40.837037,-73.890413
4177.0,40.831762,-73.896853
4154.0,40.820578,-73.888271
4329.0,40.765475692449527,-73.918115794658661
4249.0,40.836179136774753,-73.907301463227654
4308.0,40.838315,-73.912604
4204.0,40.826706,-73.888719
4080.0,40.831444,-73.926226
4142.0,40.816126,-73.891559
4202.0,40.819999,-73.897263
4302.0,40.778557,-73.919046
4320.0,40.776168,-73.910485
3040.0,40.646678,-74.016263
4091.0,40.829797,-73.931015
4331.0,40.751555,-73.915026
3239.0,40.646538367096483,-74.016587734222412
4230.0,40.8358771,-73.8931428
4272.0,40.771203,-73.903865
4266.0,40.760083,-73.907107
4305.0,40.759604471387945,-73.927144110202789
4312.0,40.77977,-73.923162
4304.0,40.765353803858659,-73.93986314535141
3245.0,40.646677898897863,-74.016303420066833
4314.0,40.761294,-73.909562
3954.0,40.806,-73.908
4206.0,40.811892,-73.904192
4310.0,40.756351,-73.936515
3240.0,0.0,-73.993858695030212
4169.0,40.83899,-73.9109
4260.0,40.769673,-73.906018
4261.0,40.774306,-73.908335
3488.0,45.506364054011385,-73.5694634914398
4269.0,40.754164,-73.908906
4264.0,40.755763,-73.912715
4317.0,40.757764,-73.907654
3197.0,40.719251707409889,-74.03423398733139
4288.0,40.774798,-73.903787
4287.0,40.772717,-73.906127
4289.0,40.77813,-73.90842
4319.0,40.757357,-73.904726
3000.0,40.755467,-73.986536
4321.0,40.780478,-73.912212
3672.0,40.669767091850026,-73.994743824005127
4386.0,40.646377,-74.023087
488.0,40.75645824,-73.99372222
433.0,40.72955361,-73.98057249
291.0,40.713126,-73.984844
530.0,40.77,-73.990541
435.0,40.74173969,-73.995
295.0,40.71406667,-73.99293911
485.0,40.749,-73.98338988
236.0,40.728,-73.98713956
340.0,40.71269042,-73.98776323
382.0,40.73492695,-73.99200509
150.0,40.7208736,-73.98085795
3129.0,40.75110165,-73.941
3148.0,40.77565541,-73.95068615
523.0,40.75466591,-73.992
3301.0,40.791,-73.968087
173.0,40.76064679,-73.986
467.0,40.68312489,-73.97895137
337.0,40.7037992,-74.00838676
276.0,40.71748752,-74.0104554
3121.0,40.74524768,-73.94733276
427.0,40.701907,-74.01427023
2017.0,40.75022392,-73.97121414
352.0,40.76340613,-73.97722479
2021.0,40.75929124,-73.98859651
3177.0,40.7867947,-73.977112
447.0,40.76370739,-73.986
306.0,40.70823502,-74.00530063
419.0,40.69580705,-73.97355569
229.0,40.72743423,-73.99379025
3158.0,40.77163851,-73.983
520.0,40.75992262,-73.97648516
358.0,40.73291553,-74.00711384
3443.0,40.761,-73.98
3552.0,40.805973,-73.965
404.0,40.7405826,-74.00550867
3085.0,40.71469,-73.95739
492.0,40.75019995,-73.99093085
293.0,40.730206605299543,-73.992
297.0,40.734,-73.986923
478.0,40.76030096,-73.99884222
3244.0,40.731,-73.995
323.0,40.692,-73.98631746
303.0,40.72362738,-73.99949601
3236.0,40.758,-73.995
2000.0,40.70255088,-73.98940236
3530.0,40.7787185,-73.9145645
408.0,40.71076228,-73.99400398
491.0,40.74,-73.98602213
161.0,40.728,-73.99810231
454.0,40.75455731,-73.96592976
545.0,40.736502,-73.97809472
2012.0,40.739445,-73.976806
3788.0,40.73269,-73.98974
519.0,40.751873,-73.97837
3049.0,40.68488,-73.96304
3289.0,40.790179480950812,-73.974
515.0,40.76009437,-73.995
3315.0,40.6847514,-73.99917254
3516.0,40.7699176,-73.9184057
489.0,40.75066386,-74.00176802
3086.0,40.715143,-73.944507
79.0,40.719,-74.007
3092.0,40.719,-73.959
3383.0,40.804213,-73.96699104
224.0,40.71146364,-74.00552427
3119.0,40.74232744,-73.95411749
3620.0,40.7519071,-73.9479119
3141.0,40.764,-73.959
3131.0,40.76712840349542,-73.962246179580688
546.0,40.743,-73.98303529
267.0,40.75097711,-73.989
3043.0,40.6814598,-73.934903
285.0,40.734,-73.992
3256.0,40.7277140777778,-74.011295735836029
3860.0,40.70166,-73.92754
3165.0,40.77575319,-73.9762057363987
3102.0,40.72179134,-73.9504154
3335.0,40.6772744,-73.98282002
3577.0,40.7628138,-73.9342862
383.0,40.735238,-74.000271
2006.0,40.76590936,-73.977
465.0,40.75513557,-73.98658032
3140.0,40.77,-73.9535166
477.0,40.755,-73.9900262
3474.0,40.7252556952547,-74.004120826721191
3461.0,40.714851505262523,-74.011223316192627
3427.0,40.724305272503322,-73.996009826660156
3359.0,40.7691572,-73.96703464
502.0,40.714211,-73.981346
3142.0,40.761,-73.962
3599.0,40.66314,-73.9605695
496.0,40.737,-73.99238967
3421.0,40.6843549,-73.98901629
3642.0,40.787285198609517,-73.950122594833374
281.0,40.764,-73.974
3168.0,40.78472675,-73.971
3357.0,40.8008363,-73.9664492472
3611.0,40.7449067,-73.9534573
3462.0,40.751183874632773,-73.971387147903442
225.0,40.74195138,-74.00803013
459.0,40.746,-74.007756
414.0,40.70281858,-73.98765762
3180.0,40.69878,-73.99712
3285.0,40.78839,-73.9747
3255.0,40.7505853470215,-73.995
516.0,40.752,-73.968
3173.0,40.777507027547976,-73.989
3711.0,40.729667293929779,-73.980679661035538
311.0,40.716,-73.989
458.0,40.751396,-74.005226
357.0,40.73261787,-73.99158043
3691.0,40.76408932350688,-73.910651206970215
3573.0,40.758,-73.9242751
3260.0,40.727063633483063,-73.996621370315538
3641.0,40.742868773121117,-73.98918628692627
3164.0,40.776,-73.98
3065.0,40.70029511,-73.95032283
3350.0,40.797,-73.971
3377.0,40.6786115,-73.99037292
3154.0,40.77314236,-73.95856158
301.0,40.722,-73.98368779
443.0,40.70853074,-73.96408963
3428.0,40.740983,-74.001702
531.0,40.71893904,-73.99266288
3293.0,40.7921,-73.9739
3046.0,40.682601,-73.938037
3919.0,40.70437,-74.00637
3511.0,40.802535,-73.9532423
302.0,40.72082834,-73.97793172
3002.0,40.711512,-74.015756
3765.0,40.709897,-73.94008
3308.0,40.6861758,-73.99645295
3992.0,40.8428422,-73.9421253
314.0,40.69383,-73.99215922
349.0,40.71850211,-73.98329859
3739.0,40.735918,-74.000939
3593.0,40.761584,-73.925921
3423.0,40.6610633719006,-73.98
282.0,40.707,-73.968415260314941
3572.0,40.756913,-73.921631
3848.0,40.69544,-73.93223
3126.0,40.746,-73.944
434.0,40.743,-74.004
3169.0,40.78720869,-73.98128127
3087.0,40.71413311,-73.95234386
3697.0,40.77515953434235,-73.989186957478523
3918.0,40.72387,-73.975767
4004.0,40.820681,-73.945144
251.0,40.722,-73.995
127.0,40.73172428,-74.00674436
3136.0,40.766368,-73.971518
3600.0,40.7611488,-73.9170071
3850.0,40.70907,-73.923
3686.0,40.739448201304043,-74.005070328712463
3067.0,40.7016657,-73.9437303
3724.0,40.7667405590595,-73.98
3066.0,40.69957608,-73.94708417
250.0,40.72456089,-73.99565293
3072.0,40.70583339,-73.947
157.0,40.69089272,-73.99612349
3137.0,40.77282817,-73.968
3106.0,40.722,-73.944
3074.0,40.707,-73.941
3973.0,40.827212,-73.942722
3568.0,40.7569332,-73.9262231
3826.0,40.68458,-73.90925
3171.0,40.78524672,-73.97667321
332.0,40.71219906,-73.98
3297.0,40.6686627,-73.97988067
3583.0,40.6716493,-73.9631145
3370.0,40.7727966,-73.956
247.0,40.73535398,-74.00483091
3298.0,40.686371,-73.99383324
3233.0,40.757245679117261,-73.978059142827988
3305.0,40.781122299341661,-73.95
537.0,40.74025878,-73.98409214
364.0,40.689,-73.96023854
4073.0,40.759699959062537,-73.978081941604614
3346.0,40.674,-73.975232094526291
3160.0,40.77896784,-73.97374737
3527.0,40.80698,-73.941747
116.0,40.74177603,-74.00149746
3541.0,40.813358,-73.956461
2009.0,40.71117444,-73.99682619
3296.0,40.782454175279874,-73.9489196240902
3109.0,40.72606,-73.95621
3367.0,40.791,-73.953
3054.0,40.6894932,-73.942061
3780.0,40.703545,-73.917775
3606.0,40.74252,-73.95
3386.0,40.6809591,-73.99905709
3733.0,40.730563,-73.973984
411.0,40.722,-73.977
3108.0,40.725,-73.94434
3913.0,40.699569,-73.979827
3368.0,40.6728155,-73.98352355
3400.0,40.7961535,-73.94782145
3735.0,40.752694,-74.002353
3510.0,40.8078316,-73.95
4125.0,40.827883,-73.927111
3232.0,40.689621887903328,-73.983042687177658
3062.0,40.695,-73.95
3595.0,40.760339,-73.9222427
167.0,40.7489006,-73.977
82.0,40.71,-74.001
329.0,40.720152270232852,-74.010365009307861
232.0,40.69597683,-73.99014892
421.0,40.69573398,-73.97129668
522.0,40.75714758,-73.97207836
512.0,40.7500727,-73.99839279
495.0,40.76269882,-73.99301222
324.0,40.689888,-73.981013
510.0,40.7606597,-73.98042047
486.0,40.7462009,-73.98855723
137.0,40.761628,-73.972924
330.0,40.71450451,-74.00562789
270.0,40.69308257,-73.97178913
263.0,40.71729,-73.996375
218.0,40.69028437,-73.98707105
475.0,40.73524276,-73.98758561
521.0,40.75044999,-73.99481051
216.0,40.70037867,-73.99548059
290.0,40.76020258,-73.96478473
313.0,40.69610226,-73.96751037
534.0,40.70255065,-74.0127234
266.0,40.72368361,-73.97574813
258.0,40.68940747,-73.96885458
513.0,40.767,-73.989
431.0,40.68864636,-73.98263429
289.0,40.6845683,-73.95881081
418.0,40.70224,-73.982578
2023.0,40.75968085,-73.97031366
407.0,40.700469,-73.991454
339.0,40.72580614,-73.97422494
2005.0,40.70531194,-73.97100056
255.0,40.646768,-74.01651
3161.0,40.779,-73.977285325527191
3144.0,40.77677702,-73.9590097
3156.0,40.76663814,-73.95348296
3170.0,40.78499979,-73.97283406
3017.0,40.751483,-73.996764
3115.0,40.73232194,-73.9550858
3234.0,40.751593684511121,-73.98043155670166
3057.0,40.69128258,-73.9452416
3374.0,40.799484,-73.956
3071.0,40.70538077,-73.94976519
3389.0,40.6830456,-74.00348559
3422.0,40.6859296,-74.00242364
3149.0,40.77517793,-73.95324922
3397.0,40.6763947,-73.99869893
3436.0,40.721319,-74.010065
3181.0,40.692609,-74.016398
3019.0,40.716633,-73.981933
3302.0,40.7969347,-73.9643412291
3238.0,40.773913902381182,-73.9543953537941
3417.0,40.6795766,-73.98
3134.0,40.76312584,-73.96526895
3079.0,40.71103537,-73.94714303
3070.0,40.70510918,-73.94407279
3384.0,40.6787242,-73.99599099
3304.0,40.668127,-73.98377641
3073.0,40.70691254,-73.95441667
3128.0,40.75052534,-73.94594845
3100.0,40.724812564400175,-73.947526216506958
3342.0,40.6777748,-74.0094613
3056.0,40.69072549,-73.95133465
3408.0,40.6881529,-73.99520919
3082.0,40.71167351,-73.95141312
3014.0,40.722852,-73.959114
3399.0,40.672602981501257,-73.989830017089844
3324.0,40.6685455,-73.99333264
3538.0,40.802692,-73.96295
3330.0,40.6725058,-74.00494695
3176.0,40.77452835,-73.98753759
3264.0,40.764210071690641,-73.969104588031769
3356.0,40.7746671,-73.986
3445.0,40.791811715010972,-73.9786022901535
3321.0,40.6831164,-73.99785267
3536.0,40.8082,-73.9641
3246.0,40.694281141397326,-73.99230033159256
3123.0,40.74469738,-73.93540375
3489.0,40.710699946313873,-74.003541469573975
3588.0,40.7671863,-73.9373554
3405.0,40.6704836,-73.98208968
3415.0,40.6793307,-73.97519523
3091.0,40.71764,-73.94882
3401.0,40.6724811,-73.99331394
3410.0,40.6864442,-73.98759104
3179.0,40.698617,-73.941342
3020.0,40.6466068,-74.01597
3601.0,40.6627059,-73.9569115
3318.0,40.7839636,-73.9471673
3371.0,40.674613422475815,-73.985011428594589
3222.0,40.685159599891776,-73.977113664150238
3547.0,40.8143256,-73.9590255
3393.0,40.6794327,-74.00785041
3576.0,40.6767,-73.969024
3604.0,40.6630619,-73.9538746
3514.0,40.776,-73.929
3554.0,40.7552433,-73.9485678
3369.0,40.772460677893967,-73.9468208
3569.0,40.6758324,-73.9561677
3592.0,40.7633589,-73.9286471
3317.0,40.6686273,-73.98700053
3524.0,40.7774552,-73.9225403
3564.0,40.7601853,-73.9362726
3253.0,40.67280641227746,-73.968865871429443
3229.0,40.680617684554512,-73.946249485015869
3337.0,40.673635513415043,-74.011955559253693
3566.0,40.7596276,-73.9321455
3447.0,40.76703432309872,-73.95622730255127
3479.0,40.685125595154148,-74.025353193283081
3495.0,40.7945663,-73.9362541
3537.0,40.6809741,-73.9710097
3503.0,40.80295,-73.942954
3478.0,40.656,-74.01
3594.0,40.6661649,-73.9593484
3551.0,40.795508,-73.941606
3257.0,40.773768670228741,-73.971169888973236
3504.0,40.8029263,-73.9379
3513.0,40.774645,-73.923706
3574.0,40.6769694,-73.96579
3561.0,40.7531106,-73.9279917
3548.0,40.6777747,-73.9529322
3535.0,40.804038,-73.945925
3500.0,40.7989445,-73.944846
3559.0,40.7576314,-73.9391224
3680.0,40.754120810779256,-73.980251848697662
3695.0,40.726869515282068,-73.989190310239792
3810.0,40.782593,-73.971211
3660.0,40.741021509002657,-74.001384973526
3946.0,40.818477,-73.947568
4009.0,40.827305,-73.951989
3804.0,40.702461,-73.986842
3630.0,40.803,-73.956
3658.0,40.7435337324616,-74.003675580024719
3906.0,40.711444,-74.014847
3799.0,40.74964,-73.98805
4238.0,40.762009,-73.996975
3746.0,40.724308321602166,-74.004730358719826
3728.0,40.695356933202248,-73.993440270423889
3676.0,40.6758329439129,-74.014726281166077
4075.0,40.78476,-73.969862
3927.0,40.81296,-73.941878
3833.0,40.69122,-73.91693
3813.0,40.745686,-74.005141
3870.0,40.697481,-73.935877
3764.0,40.705517,-73.93936
3501.0,40.8014866,-73.9442507
3709.0,40.738046142482766,-73.996429592370987
3815.0,40.755293,-73.967641
